id,category
11969,1
11970,2
11971,1
11972,2
11973,1
11974,1
11975,2
11976,1
11977,2
11978,4
11979,2
11980,1
11981,1
11982,1
11983,1
11984,2
11985,1
11986,1
11987,3
11988,1
11989,3
11990,3
11991,3
11992,1
11993,2
11994,1
11995,4
11996,1
11997,2
11998,2
11999,1
12000,2
12001,4
12002,2
12003,1
12004,1
12005,3
12006,3
12007,2
12008,1
12009,2
12010,2
12011,1
12012,1
12013,2
12014,2
12015,1
12016,3
12017,2
12018,1
12019,1
12020,2
12021,1
12022,4
12023,1
12024,2
12025,2
12026,1
12027,1
12028,0
12029,4
12030,4
12031,2
12032,4
12033,0
12034,2
12035,2
12036,4
12037,0
12038,1
12039,1
12040,4
12041,1
12042,3
12043,1
12044,2
12045,1
12046,2
12047,0
12048,1
12049,4
12050,4
12051,1
12052,3
12053,2
12054,4
12055,4
12056,1
12057,2
12058,2
12059,2
12060,4
12061,4
12062,1
12063,1
12064,2
12065,1
12066,3
12067,1
12068,1
12069,2
12070,3
12071,0
12072,3
12073,1
12074,1
12075,1
12076,2
12077,1
12078,2
12079,1
12080,1
12081,1
12082,4
12083,4
12084,1
12085,2
12086,1
12087,1
12088,1
12089,2
12090,1
12091,2
12092,1
12093,3
12094,0
12095,2
12096,2
12097,1
12098,1
12099,1
12100,2
12101,1
12102,1
12103,1
12104,2
12105,1
12106,0
12107,4
12108,1
12109,1
12110,1
12111,1
12112,4
12113,2
12114,2
12115,2
12116,1
12117,1
12118,1
12119,1
12120,4
12121,4
12122,1
12123,4
12124,0
12125,1
12126,1
12127,1
12128,4
12129,2
12130,0
12131,4
12132,4
12133,1
12134,1
12135,1
12136,4
12137,4
12138,3
12139,1
12140,2
12141,0
12142,2
12143,1
12144,1
12145,1
12146,4
12147,1
12148,2
12149,3
12150,2
12151,1
12152,3
12153,2
12154,1
12155,1
12156,2
12157,2
12158,1
12159,2
12160,3
12161,1
12162,1
12163,1
12164,1
12165,2
12166,4
12167,1
12168,2
12169,3
12170,2
12171,0
12172,1
12173,1
12174,1
12175,2
12176,2
12177,4
12178,1
12179,1
12180,2
12181,0
12182,1
12183,4
12184,2
12185,2
12186,1
12187,2
12188,1
12189,1
12190,2
12191,3
12192,1
12193,4
12194,2
12195,1
12196,2
12197,1
12198,2
12199,0
12200,1
12201,0
12202,4
12203,3
12204,1
12205,0
12206,4
12207,4
12208,2
12209,2
12210,1
12211,1
12212,4
12213,2
12214,1
12215,1
12216,1
12217,4
12218,2
12219,1
12220,4
12221,4
12222,3
12223,1
12224,1
12225,3
12226,1
12227,4
12228,0
12229,3
12230,4
12231,2
12232,1
12233,1
12234,1
12235,1
12236,1
12237,2
12238,0
12239,1
12240,2
12241,3
12242,2
12243,1
12244,1
12245,4
12246,1
12247,2
12248,2
12249,1
12250,0
12251,1
12252,2
12253,4
12254,2
12255,1
12256,4
12257,1
12258,1
12259,3
12260,4
12261,1
12262,4
12263,1
12264,1
12265,4
12266,1
12267,4
12268,3
12269,1
12270,2
12271,0
12272,1
12273,3
12274,1
12275,2
12276,1
12277,3
12278,1
12279,1
12280,1
12281,2
12282,1
12283,4
12284,3
12285,1
12286,1
12287,1
12288,1
12289,3
12290,2
12291,3
12292,4
12293,1
12294,2
12295,1
12296,0
12297,1
12298,4
12299,1
12300,3
12301,3
12302,1
12303,1
12304,1
12305,1
12306,3
12307,0
12308,0
12309,1
12310,4
12311,1
12312,1
12313,3
12314,1
12315,2
12316,1
12317,1
12318,2
12319,1
12320,4
12321,2
12322,2
12323,1
12324,1
12325,1
12326,0
12327,1
12328,1
12329,2
12330,4
12331,1
12332,1
12333,1
12334,1
12335,4
12336,0
12337,1
12338,3
12339,2
12340,3
12341,3
12342,2
12343,4
12344,1
12345,0
12346,1
12347,0
12348,1
12349,1
12350,2
12351,1
12352,0
12353,3
12354,1
12355,2
12356,2
12357,4
12358,1
12359,2
12360,1
12361,2
12362,1
12363,4
12364,1
12365,1
12366,1
12367,3
12368,1
12369,2
12370,0
12371,1
12372,2
12373,2
12374,1
12375,3
12376,0
12377,1
12378,3
12379,3
12380,2
12381,4
12382,1
12383,1
12384,2
12385,2
12386,2
12387,3
12388,1
12389,1
12390,4
12391,4
12392,2
12393,1
12394,1
12395,1
12396,1
12397,1
12398,4
12399,1
12400,1
12401,0
12402,1
12403,4
12404,1
12405,4
12406,1
12407,4
12408,3
12409,2
12410,1
12411,1
12412,2
12413,1
12414,0
12415,4
12416,1
12417,1
12418,3
12419,1
12420,1
12421,1
12422,1
12423,4
12424,2
12425,2
12426,1
12427,4
12428,0
12429,1
12430,4
12431,3
12432,2
12433,1
12434,0
12435,3
12436,1
12437,3
12438,2
12439,3
12440,4
12441,1
12442,2
12443,4
12444,1
12445,2
12446,1
12447,2
12448,1
12449,2
12450,3
12451,2
12452,4
12453,4
12454,1
12455,3
12456,1
12457,1
12458,1
12459,3
12460,1
12461,2
12462,2
12463,2
12464,4
12465,2
12466,1
12467,1
12468,3
12469,0
12470,4
12471,3
12472,4
12473,4
12474,3
12475,1
12476,4
12477,1
12478,1
12479,4
12480,1
12481,2
12482,4
12483,1
12484,3
12485,1
12486,1
12487,1
12488,2
12489,0
12490,2
12491,2
12492,3
12493,0
12494,1
12495,4
12496,4
12497,1
12498,2
12499,4
12500,0
12501,1
12502,1
12503,0
12504,4
12505,4
12506,1
12507,2
12508,1
12509,1
12510,4
12511,0
12512,4
12513,1
12514,1
12515,1
12516,1
12517,0
12518,2
12519,1
12520,4
12521,0
12522,3
12523,4
12524,1
12525,1
12526,4
12527,2
12528,4
12529,1
12530,1
12531,2
12532,2
12533,2
12534,3
12535,1
12536,1
12537,2
12538,1
12539,1
12540,4
12541,4
12542,1
12543,2
12544,1
12545,1
12546,3
12547,4
12548,3
12549,1
12550,2
12551,1
12552,2
12553,3
12554,1
12555,2
12556,4
12557,1
12558,2
12559,2
12560,1
12561,4
12562,1
12563,2
12564,0
12565,4
12566,4
12567,1
12568,1
12569,4
12570,1
12571,4
12572,1
12573,1
12574,1
12575,1
12576,1
12577,1
12578,4
12579,1
12580,1
12581,1
12582,1
12583,1
12584,2
12585,4
12586,1
12587,4
12588,1
12589,2
12590,1
12591,0
12592,2
12593,1
12594,1
12595,2
12596,2
12597,3
12598,4
12599,2
12600,1
12601,1
12602,1
12603,1
12604,2
12605,1
12606,2
12607,1
12608,1
12609,4
12610,1
12611,4
12612,0
12613,2
12614,1
12615,2
12616,2
12617,1
12618,1
12619,1
12620,2
12621,4
12622,1
12623,4
12624,2
12625,1
12626,1
12627,1
12628,4
12629,3
12630,4
12631,1
12632,4
12633,1
12634,1
12635,1
12636,2
12637,2
12638,1
12639,4
12640,2
12641,2
12642,0
12643,2
12644,1
12645,2
12646,1
12647,4
12648,4
12649,1
12650,1
12651,1
12652,0
12653,2
12654,0
12655,4
12656,3
12657,1
12658,3
12659,3
12660,1
12661,1
12662,1
12663,2
12664,0
12665,4
12666,1
12667,0
12668,1
12669,1
12670,0
12671,3
12672,2
12673,1
12674,1
12675,3
12676,0
12677,4
12678,0
12679,4
12680,1
12681,2
12682,1
12683,2
12684,0
12685,1
12686,4
12687,0
12688,1
12689,1
12690,1
12691,1
12692,3
12693,3
12694,4
12695,0
12696,4
12697,3
12698,4
12699,3
12700,0
12701,4
12702,2
12703,4
12704,1
12705,4
12706,1
12707,1
12708,4
12709,1
12710,1
12711,1
12712,2
12713,4
12714,1
12715,4
12716,4
12717,4
12718,3
12719,4
12720,0
12721,1
12722,3
12723,4
12724,3
12725,1
12726,0
12727,4
12728,4
12729,2
12730,2
12731,4
12732,2
12733,1
12734,4
12735,1
12736,1
12737,4
12738,3
12739,1
12740,2
12741,1
12742,1
12743,2
12744,0
12745,4
12746,1
12747,2
12748,2
12749,2
12750,1
12751,1
12752,4
12753,3
12754,1
12755,1
12756,1
12757,4
12758,2
12759,1
12760,1
12761,1
12762,4
12763,4
12764,4
12765,0
12766,1
12767,2
12768,4
12769,1
12770,1
12771,2
12772,0
12773,1
12774,0
12775,3
12776,2
12777,0
12778,3
12779,1
12780,2
12781,4
12782,2
12783,4
12784,1
12785,4
12786,2
12787,1
12788,4
12789,3
12790,4
12791,1
12792,1
12793,1
12794,4
12795,1
12796,2
12797,1
12798,1
12799,4
12800,2
12801,1
12802,0
12803,4
12804,4
12805,1
12806,1
12807,1
12808,1
12809,4
12810,4
12811,1
12812,4
12813,1
12814,2
12815,2
12816,1
12817,1
12818,1
12819,3
12820,4
12821,4
12822,1
12823,1
12824,0
12825,1
12826,1
12827,1
12828,1
12829,1
12830,1
12831,4
12832,4
12833,4
12834,4
12835,4
12836,2
12837,2
12838,1
12839,4
12840,1
12841,0
12842,3
12843,1
12844,3
12845,3
12846,1
12847,1
12848,4
12849,1
12850,1
12851,2
12852,2
12853,2
12854,1
12855,3
12856,2
12857,4
12858,1
12859,4
12860,1
12861,4
12862,1
12863,1
12864,4
12865,2
12866,3
12867,0
12868,2
12869,1
12870,1
12871,0
12872,1
12873,1
12874,1
12875,3
12876,1
12877,1
12878,2
12879,1
12880,1
12881,2
12882,2
12883,4
12884,4
12885,4
12886,0
12887,1
12888,1
12889,1
12890,1
12891,2
12892,1
12893,1
12894,1
12895,1
12896,1
12897,3
12898,3
12899,2
12900,3
12901,3
12902,0
12903,1
12904,1
12905,0
12906,2
12907,1
12908,4
12909,0
12910,1
12911,4
12912,4
12913,0
12914,1
12915,3
12916,1
12917,0
12918,0
12919,2
12920,2
12921,4
12922,0
12923,2
12924,1
12925,0
12926,2
12927,0
12928,1
12929,4
12930,4
12931,3
12932,2
12933,2
12934,3
12935,2
12936,1
12937,0
12938,1
12939,2
12940,4
12941,2
12942,2
12943,2
12944,0
12945,1
12946,1
12947,1
12948,1
12949,1
12950,4
12951,1
12952,0
12953,4
12954,3
12955,1
12956,1
12957,1
12958,1
12959,1
12960,1
12961,1
12962,4
12963,1
12964,0
12965,2
12966,2
12967,1
12968,1
12969,2
12970,0
12971,3
12972,4
12973,1
12974,1
12975,1
12976,2
12977,4
12978,4
12979,1
12980,4
12981,1
12982,1
12983,1
12984,1
12985,0
12986,1
12987,4
12988,1
12989,3
12990,2
12991,4
12992,1
12993,1
12994,1
12995,1
12996,0
12997,1
12998,1
12999,4
13000,1
13001,4
13002,4
13003,4
13004,4
13005,3
13006,2
13007,1
13008,2
13009,1
13010,1
13011,1
13012,0
13013,1
13014,2
13015,4
13016,1
13017,3
13018,0
13019,1
13020,1
13021,1
13022,1
13023,4
13024,1
13025,2
13026,1
13027,4
13028,1
13029,1
13030,2
13031,4
13032,2
13033,4
13034,2
13035,1
13036,1
13037,3
13038,4
13039,1
13040,1
13041,1
13042,0
13043,2
13044,1
13045,1
13046,3
13047,1
13048,1
13049,4
13050,1
13051,2
13052,2
13053,4
13054,3
13055,1
13056,2
13057,1
13058,0
13059,0
13060,1
13061,1
13062,4
13063,1
13064,1
13065,1
13066,3
13067,3
13068,3
13069,0
13070,2
13071,4
13072,1
13073,2
13074,1
13075,1
13076,1
13077,1
13078,2
13079,4
13080,1
13081,2
13082,2
13083,1
13084,0
13085,2
13086,1
13087,2
13088,1
13089,0
13090,4
13091,4
13092,4
13093,2
13094,4
13095,4
13096,4
13097,1
13098,4
13099,1
13100,0
13101,1
13102,2
13103,2
13104,2
13105,1
13106,1
13107,4
13108,2
13109,4
13110,1
13111,1
13112,1
13113,1
13114,2
13115,4
13116,1
13117,2
13118,2
13119,2
13120,1
13121,1
13122,1
13123,1
13124,2
13125,4
13126,0
13127,1
13128,2
13129,0
13130,1
13131,0
13132,1
13133,1
13134,3
13135,4
13136,2
13137,2
13138,1
13139,1
13140,4
13141,2
13142,1
13143,3
13144,0
13145,2
13146,1
13147,2
13148,2
13149,4
13150,1
13151,1
13152,2
13153,2
13154,4
13155,2
13156,1
13157,2
13158,2
13159,3
13160,4
13161,2
13162,1
13163,3
13164,4
13165,1
13166,1
13167,3
13168,2
13169,1
13170,3
13171,4
13172,0
13173,1
13174,2
13175,1
13176,4
13177,2
13178,1
13179,1
13180,0
13181,4
13182,1
13183,3
13184,2
13185,4
13186,0
13187,2
13188,1
13189,0
13190,2
13191,1
13192,1
13193,4
13194,1
13195,0
13196,0
13197,1
13198,3
13199,4
13200,2
13201,1
13202,2
13203,1
13204,0
13205,1
13206,1
13207,4
13208,3
13209,1
13210,1
13211,4
13212,3
13213,3
13214,4
13215,1
13216,1
13217,2
13218,0
13219,1
13220,1
13221,2
13222,1
13223,2
13224,0
13225,3
13226,2
13227,2
13228,1
13229,1
13230,1
13231,4
13232,1
13233,2
13234,2
13235,1
13236,4
13237,1
13238,4
13239,2
13240,4
13241,4
13242,1
13243,1
13244,1
13245,1
13246,2
13247,0
13248,1
13249,1
13250,2
13251,3
13252,2
13253,2
13254,0
13255,4
13256,4
13257,0
13258,4
13259,3
13260,3
13261,3
13262,2
13263,2
13264,4
13265,0
13266,0
13267,2
13268,0
13269,4
13270,4
13271,2
13272,4
13273,2
13274,3
13275,4
13276,4
13277,2
13278,4
13279,3
13280,0
13281,1
13282,3
13283,3
13284,3
13285,2
13286,3
13287,1
13288,4
13289,1
13290,2
13291,1
13292,3
13293,2
13294,4
13295,4
13296,2
13297,3
13298,2
13299,3
13300,4
13301,2
13302,4
13303,4
13304,1
13305,2
13306,1
13307,4
13308,2
13309,2
13310,3
13311,4
13312,4
13313,1
13314,2
13315,0
13316,1
13317,0
13318,2
13319,4
13320,4
13321,2
13322,1
13323,1
13324,1
13325,1
13326,3
13327,3
13328,2
13329,4
13330,2
13331,2
13332,1
13333,2
13334,0
13335,3
13336,2
13337,1
13338,3
13339,1
13340,2
13341,1
13342,1
13343,1
13344,1
13345,0
13346,1
13347,4
13348,3
13349,4
13350,1
13351,0
13352,1
13353,3
13354,4
13355,1
13356,0
13357,3
13358,2
13359,2
13360,3
13361,2
13362,3
13363,1
13364,1
13365,2
13366,3
13367,1
13368,1
13369,4
13370,1
13371,4
13372,1
13373,4
13374,2
13375,4
13376,1
13377,1
13378,1
13379,0
13380,0
13381,0
13382,0
13383,1
13384,4
13385,3
13386,4
13387,0
13388,2
13389,2
13390,2
13391,3
13392,1
13393,1
13394,1
13395,2
13396,2
13397,1
13398,3
13399,4
13400,1
13401,1
13402,0
13403,2
13404,4
13405,1
13406,0
13407,4
13408,1
13409,1
13410,2
13411,4
13412,1
13413,1
13414,2
13415,4
13416,2
13417,2
13418,1
13419,4
13420,3
13421,2
13422,1
13423,3
13424,1
13425,4
13426,4
13427,1
13428,4
13429,2
13430,3
13431,2
13432,0
13433,1
13434,0
13435,4
13436,0
13437,4
13438,2
13439,3
13440,3
13441,2
13442,1
13443,0
13444,3
13445,4
13446,1
13447,1
13448,4
13449,1
13450,1
13451,4
13452,3
13453,4
13454,1
13455,1
13456,1
13457,1
13458,4
13459,4
13460,1
13461,0
13462,3
13463,4
13464,1
13465,0
13466,3
13467,0
13468,4
13469,4
13470,2
13471,1
13472,3
13473,1
13474,1
13475,4
13476,1
13477,1
13478,1
13479,1
13480,2
13481,1
13482,4
13483,1
13484,1
13485,4
13486,1
13487,1
13488,3
13489,2
13490,0
13491,4
13492,1
13493,0
13494,2
13495,1
13496,1
13497,3
13498,1
13499,3
13500,1
13501,1
13502,3
13503,4
13504,2
13505,4
13506,3
13507,1
13508,3
13509,1
13510,1
13511,1
13512,2
13513,4
13514,1
13515,2
13516,1
13517,2
13518,0
13519,4
13520,1
13521,4
13522,1
13523,1
13524,2
13525,4
13526,0
13527,4
13528,1
13529,4
13530,1
13531,2
13532,1
13533,1
13534,4
13535,0
13536,4
13537,2
13538,1
13539,1
13540,1
13541,0
13542,2
13543,4
13544,1
13545,0
13546,4
13547,1
13548,1
13549,4
13550,2
13551,2
13552,0
13553,4
13554,4
13555,1
13556,4
13557,0
13558,3
13559,1
13560,1
13561,4
13562,2
13563,1
13564,1
13565,4
13566,4
13567,1
13568,1
13569,1
13570,2
13571,0
13572,1
13573,1
13574,4
13575,3
13576,1
13577,2
13578,2
13579,2
13580,1
13581,1
13582,4
13583,1
13584,2
13585,4
13586,1
13587,2
13588,3
13589,0
13590,1
13591,3
13592,1
13593,1
13594,1
13595,4
13596,4
13597,2
13598,1
13599,4
13600,0
13601,2
13602,3
13603,0
13604,1
13605,4
13606,4
13607,4
13608,1
13609,3
13610,3
13611,4
13612,4
13613,1
13614,1
13615,1
13616,3
13617,4
13618,0
13619,1
13620,4
13621,4
13622,1
13623,3
13624,3
13625,1
13626,1
13627,1
13628,4
13629,1
13630,3
13631,0
13632,4
13633,1
13634,1
13635,0
13636,4
13637,4
13638,1
13639,1
13640,1
13641,1
13642,1
13643,1
13644,1
13645,0
13646,4
13647,1
13648,1
13649,1
13650,1
13651,1
13652,1
13653,2
13654,4
13655,2
13656,2
13657,1
13658,4
13659,1
13660,4
13661,3
13662,4
13663,4
13664,4
13665,1
13666,1
13667,2
13668,0
13669,4
13670,4
13671,3
13672,4
13673,1
13674,0
13675,2
13676,1
13677,1
13678,1
13679,1
13680,1
13681,4
13682,2
13683,4
13684,2
13685,1
13686,3
13687,1
13688,1
13689,1
13690,0
13691,1
13692,1
13693,4
13694,2
13695,1
13696,2
13697,2
13698,4
13699,2
13700,1
13701,1
13702,1
13703,2
13704,3
13705,4
13706,0
13707,1
13708,4
13709,1
13710,1
13711,3
13712,3
13713,2
13714,1
13715,1
13716,0
13717,2
13718,3
13719,1
13720,4
13721,1
13722,1
13723,4
13724,1
13725,4
13726,4
13727,4
13728,2
13729,2
13730,1
13731,4
13732,4
13733,4
13734,4
13735,4
13736,1
13737,4
13738,4
13739,3
13740,4
13741,0
13742,3
13743,3
13744,2
13745,1
13746,1
13747,2
13748,3
13749,1
13750,1
13751,1
13752,0
13753,1
13754,1
13755,1
13756,1
13757,2
13758,1
13759,2
13760,3
13761,4
13762,4
13763,0
13764,1
13765,1
13766,3
13767,4
13768,1
13769,4
13770,1
13771,1
13772,4
13773,1
13774,1
13775,2
13776,1
13777,4
13778,4
13779,2
13780,1
13781,1
13782,1
13783,2
13784,3
13785,3
13786,4
13787,3
13788,0
13789,1
13790,2
13791,2
13792,4
13793,1
13794,1
13795,1
13796,4
13797,2
13798,1
13799,1
13800,2
13801,1
13802,2
13803,1
13804,1
13805,1
13806,1
13807,0
13808,1
13809,4
13810,2
13811,4
13812,2
13813,2
13814,1
13815,1
13816,2
13817,1
13818,4
13819,1
13820,4
13821,1
13822,4
13823,1
13824,1
13825,2
13826,4
13827,4
13828,3
13829,2
13830,1
13831,3
13832,2
13833,2
13834,1
13835,3
13836,0
13837,4
13838,1
13839,4
13840,1
13841,1
13842,3
13843,1
13844,2
13845,4
13846,1
13847,1
13848,1
13849,2
13850,4
13851,0
13852,3
13853,4
13854,4
13855,1
13856,2
13857,2
13858,2
13859,1
13860,0
13861,2
13862,4
13863,2
13864,4
13865,1
13866,3
13867,2
13868,0
13869,2
13870,3
13871,4
13872,0
13873,3
13874,2
13875,3
13876,2
13877,4
13878,4
13879,1
13880,1
13881,0
13882,0
13883,4
13884,1
13885,3
13886,4
13887,1
13888,1
13889,2
13890,2
13891,4
13892,1
13893,1
13894,0
13895,1
13896,1
13897,4
13898,4
13899,1
13900,1
13901,1
13902,4
13903,2
13904,3
13905,0
13906,4
13907,0
13908,4
13909,4
13910,1
13911,3
13912,4
13913,1
13914,4
13915,3
13916,0
13917,1
13918,3
13919,4
13920,3
13921,3
13922,4
13923,1
13924,1
13925,3
13926,2
13927,1
13928,1
13929,1
13930,4
13931,1
13932,1
13933,3
13934,1
13935,1
13936,1
13937,3
13938,2
13939,1
13940,2
13941,1
13942,4
13943,1
13944,3
13945,2
13946,1
13947,3
13948,1
13949,4
13950,2
13951,0
13952,1
13953,1
13954,1
13955,2
13956,2
13957,4
13958,0
13959,4
13960,4
13961,2
13962,2
13963,0
13964,4
13965,3
13966,1
13967,3
13968,2
13969,1
13970,3
13971,1
13972,3
13973,4
13974,1
13975,1
13976,2
13977,1
13978,2
13979,1
13980,2
13981,3
13982,2
13983,1
13984,2
13985,1
13986,3
13987,3
13988,0
13989,3
13990,3
13991,1
13992,1
13993,4
13994,1
13995,4
13996,1
13997,1
13998,1
13999,4
14000,1
14001,1
14002,1
14003,0
14004,0
14005,1
14006,1
14007,4
14008,1
14009,4
14010,3
14011,2
14012,1
14013,0
14014,1
14015,2
14016,4
14017,1
14018,3
14019,1
14020,1
14021,1
14022,4
14023,1
14024,0
14025,4
14026,3
14027,1
14028,3
14029,0
14030,0
14031,0
14032,4
14033,3
14034,1
14035,3
14036,3
14037,1
14038,0
14039,1
14040,1
14041,1
14042,4
14043,1
14044,1
14045,1
14046,1
14047,3
14048,2
14049,1
14050,1
14051,4
14052,1
14053,1
14054,1
14055,1
14056,1
14057,2
14058,4
14059,0
14060,2
14061,1
14062,2
14063,2
14064,4
14065,2
14066,1
14067,1
14068,0
14069,0
14070,4
14071,1
14072,4
14073,2
14074,0
14075,4
14076,3
14077,0
14078,2
14079,3
14080,4
14081,0
14082,2
14083,4
14084,2
14085,1
14086,3
14087,1
14088,4
14089,1
14090,1
14091,4
14092,0
14093,1
14094,4
14095,2
14096,1
14097,2
14098,3
14099,1
14100,1
14101,2
14102,2
14103,1
14104,1
14105,1
14106,0
14107,1
14108,4
14109,1
14110,0
14111,2
14112,1
14113,2
14114,1
14115,1
14116,3
14117,1
14118,2
14119,2
14120,2
14121,1
14122,1
14123,4
14124,1
14125,2
14126,1
14127,4
14128,1
14129,1
14130,0
14131,4
14132,4
14133,2
14134,4
14135,3
14136,1
14137,3
14138,0
14139,0
14140,2
14141,1
14142,1
14143,4
14144,4
14145,1
14146,1
14147,0
14148,2
14149,2
14150,1
14151,2
14152,4
14153,1
14154,1
14155,0
14156,1
14157,3
14158,1
14159,1
14160,0
14161,1
14162,4
14163,1
14164,3
14165,0
14166,1
14167,4
14168,1
14169,2
14170,3
14171,1
14172,1
14173,1
14174,1
14175,2
14176,0
14177,1
14178,1
14179,2
14180,4
14181,2
14182,4
14183,4
14184,2
14185,3
14186,1
14187,1
14188,1
14189,2
14190,4
14191,1
14192,3
14193,4
14194,4
14195,4
14196,2
14197,1
14198,2
14199,1
14200,4
14201,2
14202,1
14203,1
14204,3
14205,1
14206,1
14207,1
14208,1
14209,2
14210,0
14211,1
14212,2
14213,1
14214,2
14215,4
14216,2
14217,3
14218,2
14219,2
14220,4
14221,3
14222,1
14223,1
14224,1
14225,1
14226,2
14227,4
14228,0
14229,4
14230,2
14231,0
14232,1
14233,1
14234,0
14235,4
14236,1
14237,1
14238,1
14239,2
14240,1
14241,2
14242,4
14243,2
14244,1
14245,2
14246,2
14247,2
14248,1
14249,0
14250,2
14251,2
14252,4
14253,2
14254,1
14255,1
14256,1
14257,2
14258,1
14259,4
14260,1
14261,1
14262,4
14263,1
14264,2
14265,2
14266,1
14267,2
14268,0
14269,1
14270,1
14271,1
14272,4
14273,3
14274,2
14275,1
14276,4
14277,0
14278,1
14279,0
14280,1
14281,2
14282,1
14283,1
14284,1
14285,1
14286,4
14287,1
14288,1
14289,1
14290,1
14291,1
14292,4
14293,4
14294,4
14295,3
14296,2
14297,1
14298,4
14299,1
14300,4
14301,2
14302,1
14303,3
14304,2
14305,3
14306,4
14307,1
14308,1
14309,1
14310,1
14311,4
14312,3
14313,0
14314,2
14315,3
14316,3
14317,1
14318,3
14319,2
14320,2
14321,1
14322,1
14323,1
14324,0
14325,1
14326,1
14327,3
14328,2
14329,2
14330,1
14331,1
14332,1
14333,1
14334,3
14335,1
14336,0
14337,1
14338,2
14339,3
14340,4
14341,1
14342,1
14343,1
14344,1
14345,0
14346,2
14347,4
14348,1
14349,4
14350,0
14351,4
14352,1
14353,1
14354,4
14355,4
14356,4
14357,0
14358,2
14359,3
14360,2
14361,4
14362,3
14363,4
14364,1
14365,4
14366,3
14367,1
14368,1
14369,1
14370,4
14371,2
14372,4
14373,2
14374,3
14375,3
14376,2
14377,4
14378,2
14379,1
14380,4
14381,2
14382,4
14383,4
14384,1
14385,4
14386,4
14387,1
14388,4
14389,3
14390,2
14391,1
14392,2
14393,2
14394,3
14395,1
14396,4
14397,4
14398,4
14399,1
14400,0
14401,2
14402,1
14403,1
14404,1
14405,4
14406,3
14407,4
14408,1
14409,3
14410,3
14411,1
14412,1
14413,3
14414,1
14415,1
14416,4
14417,1
14418,3
14419,4
14420,4
14421,3
14422,2
14423,2
14424,1
14425,0
14426,1
14427,2
14428,1
14429,4
14430,4
14431,2
14432,3
14433,1
14434,4
14435,2
14436,2
14437,2
14438,3
14439,1
14440,0
14441,0
14442,1
14443,2
14444,1
14445,2
14446,1
14447,2
14448,4
14449,1
14450,3
14451,1
14452,1
14453,1
14454,3
14455,2
14456,1
14457,1
14458,1
14459,3
14460,3
14461,1
14462,2
14463,1
14464,3
14465,1
14466,4
14467,1
14468,1
14469,1
14470,4
14471,4
14472,2
14473,1
14474,4
14475,4
14476,2
14477,1
14478,4
14479,4
14480,4
14481,1
14482,0
14483,4
14484,4
14485,2
14486,1
14487,2
14488,4
14489,3
14490,2
14491,4
14492,0
14493,1
14494,1
14495,0
14496,1
14497,2
14498,2
14499,1
14500,2
14501,4
14502,1
14503,4
14504,4
14505,1
14506,2
14507,3
14508,1
14509,3
14510,4
14511,1
14512,1
14513,1
14514,1
14515,3
14516,0
14517,4
14518,4
14519,4
14520,1
14521,2
14522,2
14523,3
14524,1
14525,0
14526,4
14527,1
14528,2
14529,2
14530,1
14531,1
14532,1
14533,3
14534,2
14535,2
14536,1
14537,2
14538,1
14539,1
14540,2
14541,2
14542,1
14543,2
14544,2
14545,1
14546,1
14547,1
14548,1
14549,1
14550,0
14551,4
14552,2
14553,0
14554,0
14555,1
14556,2
14557,1
14558,2
14559,1
14560,4
14561,2
14562,3
14563,2
14564,2
14565,2
14566,2
14567,1
14568,1
14569,4
14570,1
14571,1
14572,1
14573,4
14574,1
14575,4
14576,2
14577,4
14578,2
14579,4
14580,4
14581,1
14582,4
14583,1
14584,1
14585,1
14586,0
14587,0
14588,1
14589,3
14590,4
14591,1
14592,2
14593,1
14594,3
14595,3
14596,3
14597,1
14598,1
14599,4
14600,1
14601,2
14602,2
14603,1
14604,1
14605,0
14606,4
14607,2
14608,0
14609,1
14610,2
14611,1
14612,2
14613,2
14614,2
14615,2
14616,1
14617,2
14618,2
14619,4
14620,4
14621,2
14622,1
14623,1
14624,2
14625,4
14626,2
14627,1
14628,0
14629,1
14630,1
14631,4
14632,1
14633,0
14634,2
14635,1
14636,2
14637,4
14638,4
14639,1
14640,1
14641,1
14642,4
14643,4
14644,2
14645,2
14646,1
14647,1
14648,1
14649,1
14650,4
14651,4
14652,2
14653,0
14654,3
14655,1
14656,1
14657,3
14658,2
14659,2
14660,1
14661,3
14662,1
14663,1
14664,4
14665,4
14666,1
14667,3
14668,0
14669,4
14670,1
14671,1
14672,3
14673,2
14674,1
14675,4
14676,1
14677,2
14678,4
14679,2
14680,1
14681,0
14682,1
14683,0
14684,0
14685,4
14686,1
14687,1
14688,3
14689,3
14690,1
14691,3
14692,0
14693,2
14694,3
14695,3
14696,1
14697,0
14698,2
14699,1
14700,1
14701,1
14702,1
14703,4
14704,1
14705,2
14706,0
14707,1
14708,1
14709,2
14710,1
14711,4
14712,4
14713,1
14714,2
14715,1
14716,1
14717,1
14718,4
14719,1
14720,1
14721,0
14722,1
14723,3
14724,1
14725,2
14726,2
14727,3
14728,0
14729,0
14730,3
14731,2
14732,4
14733,3
14734,4
14735,1
14736,0
14737,1
14738,4
14739,1
14740,4
14741,1
14742,1
14743,3
14744,4
14745,4
14746,4
14747,1
14748,2
14749,1
14750,1
14751,1
14752,0
14753,1
14754,4
14755,4
14756,2
14757,4
14758,1
14759,2
14760,0
14761,1
14762,3
14763,1
14764,0
14765,1
14766,3
14767,3
