id,category
9870,4
9871,2
9872,1
9873,3
9874,1
9875,2
9876,1
9877,2
9878,1
9879,4
9880,0
9881,0
9882,3
9883,1
9884,1
9885,3
9886,3
9887,2
9888,0
9889,1
9890,2
9891,3
9892,1
9893,2
9894,4
9895,2
9896,2
9897,1
9898,3
9899,2
9900,4
9901,2
9902,4
9903,2
9904,1
9905,4
9906,2
9907,1
9908,1
9909,0
9910,3
9911,4
9912,2
9913,0
9914,2
9915,3
9916,2
9917,0
9918,3
9919,2
9920,2
9921,0
9922,2
9923,3
9924,3
9925,0
9926,3
9927,2
9928,4
9929,4
9930,2
9931,0
9932,3
9933,4
9934,2
9935,3
9936,3
9937,2
9938,2
9939,0
9940,4
9941,0
9942,0
9943,2
9944,4
9945,0
9946,1
9947,0
9948,4
9949,1
9950,1
9951,2
9952,0
9953,3
9954,4
9955,2
9956,3
9957,0
9958,4
9959,1
9960,0
9961,1
9962,2
9963,2
9964,3
9965,0
9966,4
9967,1
9968,2
9969,1
9970,0
9971,2
9972,1
9973,0
9974,4
9975,1
9976,0
9977,4
9978,0
9979,2
9980,2
9981,3
9982,1
9983,1
9984,3
9985,0
9986,0
9987,3
9988,0
9989,4
9990,3
9991,0
9992,4
9993,1
9994,1
9995,4
9996,4
9997,4
9998,1
9999,3
10000,1
10001,4
10002,4
10003,3
10004,2
10005,1
10006,3
10007,1
10008,3
10009,2
10010,0
10011,0
10012,2
10013,0
10014,0
10015,1
10016,4
10017,3
10018,2
10019,4
10020,3
10021,3
10022,4
10023,1
10024,4
10025,2
10026,4
10027,3
10028,1
10029,2
10030,0
10031,3
10032,0
10033,3
10034,3
10035,2
10036,4
10037,2
10038,3
10039,1
10040,0
10041,2
10042,0
10043,1
10044,0
10045,1
10046,0
10047,2
10048,3
10049,1
10050,0
10051,0
10052,3
10053,1
10054,4
10055,4
10056,1
10057,0
10058,1
10059,2
10060,2
10061,2
10062,0
10063,1
10064,2
10065,2
10066,0
10067,4
10068,0
10069,0
10070,3
10071,3
10072,1
10073,3
10074,3
10075,1
10076,4
10077,2
10078,0
10079,0
10080,2
10081,4
10082,4
10083,2
10084,4
10085,3
10086,4
10087,2
10088,2
10089,4
10090,0
10091,2
10092,1
10093,1
10094,2
10095,1
10096,0
10097,2
10098,4
10099,3
10100,1
10101,3
10102,0
10103,0
10104,3
10105,2
10106,1
10107,0
10108,2
10109,2
10110,0
10111,2
10112,4
10113,4
10114,2
10115,1
10116,1
10117,2
10118,2
10119,3
10120,0
10121,0
10122,0
10123,4
10124,0
10125,0
10126,1
10127,4
10128,1
10129,0
10130,3
10131,2
10132,3
10133,1
10134,2
10135,1
10136,3
10137,4
10138,3
10139,4
10140,4
10141,3
10142,0
10143,0
10144,0
10145,4
10146,4
10147,1
10148,4
10149,2
10150,3
10151,4
10152,4
10153,2
10154,1
10155,1
10156,2
10157,3
10158,2
10159,4
10160,1
10161,0
10162,0
10163,2
10164,1
10165,0
10166,2
10167,1
10168,3
10169,3
10170,3
10171,3
10172,4
10173,0
10174,1
10175,4
10176,3
10177,2
10178,2
10179,0
10180,3
10181,3
10182,3
10183,0
10184,2
10185,4
10186,0
10187,1
10188,1
10189,1
10190,3
10191,1
10192,0
10193,0
10194,0
10195,2
10196,3
10197,0
10198,2
10199,4
10200,2
10201,0
10202,4
10203,2
10204,1
10205,1
10206,0
10207,1
10208,0
10209,4
10210,4
10211,1
10212,1
10213,1
10214,1
10215,4
10216,4
10217,4
10218,2
10219,4
10220,3
10221,1
10222,2
10223,0
10224,4
10225,0
10226,3
10227,3
10228,3
10229,1
10230,4
10231,1
10232,4
10233,3
10234,0
10235,4
10236,2
10237,4
10238,3
10239,1
10240,4
10241,2
10242,2
10243,2
10244,0
10245,3
10246,4
10247,4
10248,4
10249,3
10250,3
10251,3
10252,2
10253,0
10254,0
10255,4
10256,3
10257,0
10258,1
10259,1
10260,3
10261,2
10262,4
10263,0
10264,2
10265,1
10266,4
10267,1
10268,1
10269,2
10270,3
10271,1
10272,0
10273,1
10274,1
10275,0
10276,4
10277,4
10278,3
10279,0
10280,1
10281,2
10282,3
10283,4
10284,0
10285,0
10286,4
10287,0
10288,4
10289,1
10290,1
10291,1
10292,4
10293,0
10294,2
10295,4
10296,4
10297,2
10298,3
10299,1
10300,3
10301,2
10302,1
10303,3
10304,1
10305,4
10306,0
10307,4
10308,1
10309,0
10310,3
10311,1
10312,3
10313,0
10314,4
10315,2
10316,3
10317,4
10318,1
10319,0
10320,2
10321,2
10322,3
10323,3
10324,2
10325,1
10326,0
10327,3
10328,3
10329,1
10330,4
10331,1
10332,0
10333,4
10334,3
10335,1
10336,1
10337,4
10338,1
10339,1
10340,0
10341,3
10342,2
10343,3
10344,4
10345,0
10346,1
10347,1
10348,4
10349,0
10350,2
10351,0
10352,3
10353,0
10354,2
10355,2
10356,2
10357,4
10358,2
10359,2
10360,2
10361,1
10362,4
10363,0
10364,2
10365,4
10366,3
10367,4
10368,3
10369,2
10370,2
10371,1
10372,3
10373,3
10374,0
10375,2
10376,1
10377,0
10378,2
10379,2
10380,4
10381,0
10382,0
10383,2
10384,0
10385,0
10386,1
10387,0
10388,4
10389,1
10390,3
10391,1
10392,3
10393,4
10394,0
10395,3
10396,0
10397,2
10398,4
10399,2
10400,2
10401,1
10402,3
10403,1
10404,3
10405,2
10406,2
10407,3
10408,0
10409,2
10410,1
10411,2
10412,4
10413,0
10414,1
10415,4
10416,3
10417,0
10418,0
10419,0
10420,1
10421,1
10422,3
10423,2
10424,4
10425,2
10426,1
10427,2
10428,2
10429,0
10430,0
10431,3
10432,2
10433,0
10434,4
10435,0
10436,4
10437,2
10438,3
10439,4
10440,4
10441,2
10442,3
10443,4
10444,3
10445,4
10446,0
10447,1
10448,0
10449,3
10450,3
10451,2
10452,0
10453,0
10454,4
10455,3
10456,4
10457,2
10458,3
10459,1
10460,4
10461,3
10462,3
10463,3
10464,4
10465,3
10466,0
10467,2
10468,4
10469,2
10470,3
10471,3
10472,4
10473,1
10474,2
10475,4
10476,4
10477,4
10478,0
10479,2
10480,2
10481,1
10482,0
10483,4
10484,3
10485,2
10486,2
10487,4
10488,0
10489,2
10490,3
10491,1
10492,4
10493,1
10494,2
10495,1
10496,1
10497,3
10498,2
10499,0
10500,4
10501,1
10502,4
10503,1
10504,4
10505,3
10506,4
10507,1
10508,2
10509,0
10510,0
10511,2
10512,4
10513,0
10514,4
10515,2
10516,1
10517,3
10518,4
10519,4
10520,1
10521,3
10522,4
10523,4
10524,3
10525,4
10526,4
10527,1
10528,4
10529,0
10530,2
10531,3
10532,1
10533,1
10534,4
10535,1
10536,3
10537,2
10538,0
10539,3
10540,3
10541,2
10542,4
10543,0
10544,1
10545,2
10546,3
10547,0
10548,3
10549,4
10550,4
10551,0
10552,0
10553,1
10554,0
10555,1
10556,2
10557,1
10558,2
10559,1
10560,4
10561,1
10562,2
10563,2
10564,4
10565,4
10566,3
10567,0
10568,1
10569,1
10570,1
10571,1
10572,1
10573,2
10574,2
10575,4
10576,2
10577,3
10578,0
10579,4
10580,1
10581,3
10582,0
10583,0
10584,2
10585,2
10586,2
10587,0
10588,3
10589,0
10590,4
10591,2
10592,2
10593,1
10594,4
10595,4
10596,2
10597,3
10598,3
10599,4
10600,2
10601,3
10602,1
10603,1
10604,3
10605,3
10606,4
10607,2
10608,2
10609,3
10610,4
10611,3
10612,4
10613,2
10614,2
10615,0
10616,0
10617,3
10618,2
10619,1
10620,4
10621,4
10622,2
10623,4
10624,4
10625,1
10626,0
10627,3
10628,3
10629,3
10630,2
10631,2
10632,4
10633,3
10634,0
10635,1
10636,2
10637,0
10638,2
10639,2
10640,1
10641,3
10642,1
10643,4
10644,1
10645,0
10646,2
10647,1
10648,0
10649,1
10650,4
10651,3
10652,0
10653,2
10654,1
10655,1
10656,3
10657,0
10658,0
10659,3
10660,0
10661,3
10662,2
10663,2
10664,0
10665,0
10666,2
10667,1
10668,4
10669,4
10670,0
10671,4
10672,0
10673,1
10674,0
10675,0
10676,2
10677,2
10678,0
10679,0
10680,4
10681,3
10682,4
10683,4
10684,0
10685,2
10686,4
10687,1
10688,2
10689,0
10690,1
10691,3
10692,3
10693,3
10694,4
10695,4
10696,0
10697,2
10698,2
10699,1
10700,0
10701,4
10702,1
10703,2
10704,3
10705,3
10706,0
10707,1
10708,4
10709,2
10710,2
10711,1
10712,2
10713,2
10714,4
10715,2
10716,0
10717,4
10718,3
10719,0
10720,4
10721,0
10722,4
10723,2
10724,3
10725,1
10726,1
10727,2
10728,3
10729,2
10730,2
10731,4
10732,2
10733,1
10734,4
10735,1
10736,4
10737,1
10738,2
10739,0
10740,1
10741,3
10742,2
10743,2
10744,0
10745,1
10746,1
10747,4
10748,2
10749,2
10750,0
10751,2
10752,2
10753,3
10754,4
10755,4
10756,0
10757,0
10758,1
10759,1
10760,1
10761,0
10762,1
10763,2
10764,2
10765,2
10766,2
10767,4
10768,1
10769,1
10770,2
10771,0
10772,2
10773,0
10774,1
10775,1
10776,0
10777,1
10778,1
10779,3
10780,4
10781,3
10782,2
10783,2
10784,3
10785,0
10786,0
10787,1
10788,3
10789,2
10790,4
10791,4
10792,0
10793,2
10794,4
10795,1
10796,0
10797,4
10798,0
10799,3
10800,0
10801,3
10802,2
10803,1
10804,2
10805,4
10806,0
10807,0
10808,2
10809,3
10810,3
10811,3
10812,3
10813,3
10814,4
10815,1
10816,3
10817,0
10818,2
10819,1
10820,1
10821,0
10822,3
10823,2
10824,3
10825,4
10826,3
10827,1
10828,4
10829,0
10830,4
10831,4
10832,0
10833,3
10834,3
10835,0
10836,2
10837,2
10838,0
10839,1
10840,0
10841,1
10842,3
10843,3
10844,0
10845,0
10846,1
10847,0
10848,2
10849,0
10850,2
10851,1
10852,1
10853,0
10854,1
10855,4
10856,0
10857,4
10858,1
10859,3
10860,3
10861,1
10862,2
10863,1
10864,4
10865,4
10866,2
10867,4
10868,4
10869,0
10870,1
10871,4
10872,4
10873,0
10874,3
10875,4
10876,1
10877,0
10878,1
10879,1
10880,3
10881,4
10882,2
10883,4
10884,4
10885,3
10886,1
10887,1
10888,4
10889,1
10890,0
10891,4
10892,1
10893,4
10894,1
10895,2
10896,4
10897,2
10898,1
10899,2
10900,3
10901,4
10902,0
10903,0
10904,4
10905,3
10906,4
10907,4
10908,1
10909,1
10910,1
10911,2
10912,3
10913,1
10914,3
10915,1
10916,1
10917,4
10918,1
10919,2
10920,2
10921,3
10922,3
10923,2
10924,3
10925,1
10926,1
10927,0
10928,4
10929,3
10930,4
10931,1
10932,3
10933,2
10934,0
10935,4
10936,0
10937,0
10938,1
10939,3
10940,3
10941,0
10942,2
10943,2
10944,2
10945,3
10946,4
10947,0
10948,4
10949,4
10950,3
10951,1
10952,1
10953,1
10954,2
10955,2
10956,3
10957,4
10958,4
10959,0
10960,1
10961,4
10962,0
10963,4
10964,3
10965,1
10966,1
10967,4
10968,3
10969,1
10970,2
10971,1
10972,2
10973,0
10974,0
10975,0
10976,3
10977,1
10978,3
10979,3
10980,2
10981,4
10982,2
10983,3
10984,1
10985,2
10986,3
10987,1
10988,2
10989,4
10990,1
10991,2
10992,1
10993,1
10994,4
10995,1
10996,2
10997,2
10998,2
10999,4
11000,4
11001,2
11002,1
11003,0
11004,3
11005,3
11006,1
11007,0
11008,3
11009,2
11010,3
11011,3
11012,3
11013,2
11014,1
11015,3
11016,0
11017,4
11018,3
11019,2
11020,4
11021,3
11022,4
11023,0
11024,3
11025,3
11026,0
11027,4
11028,2
11029,4
11030,3
11031,2
11032,0
11033,0
11034,2
11035,1
11036,3
11037,0
11038,0
11039,1
11040,1
11041,4
11042,2
11043,1
11044,3
11045,1
11046,3
11047,2
11048,3
11049,2
11050,1
11051,1
11052,0
11053,1
11054,2
11055,4
11056,4
11057,4
11058,2
11059,2
11060,3
11061,3
11062,2
11063,3
11064,4
11065,4
11066,0
11067,2
11068,2
11069,0
11070,0
11071,2
11072,2
11073,3
11074,1
11075,1
11076,3
11077,1
11078,0
11079,0
11080,0
11081,0
11082,0
11083,2
11084,1
11085,1
11086,4
11087,0
11088,1
11089,4
11090,3
11091,4
11092,1
11093,2
11094,3
11095,4
11096,2
11097,1
11098,0
11099,1
11100,1
11101,0
11102,4
11103,4
11104,4
11105,4
11106,4
11107,4
11108,3
11109,3
11110,4
11111,1
11112,3
11113,4
11114,4
11115,0
11116,4
11117,2
11118,0
11119,4
11120,1
11121,2
11122,0
11123,2
11124,3
11125,4
11126,4
11127,4
11128,0
11129,1
11130,1
11131,2
11132,1
11133,0
11134,1
11135,0
11136,3
11137,2
11138,2
11139,2
11140,4
11141,1
11142,0
11143,3
11144,4
11145,0
11146,1
11147,3
11148,4
11149,1
11150,0
11151,3
11152,3
11153,0
11154,2
11155,0
11156,3
11157,3
11158,3
11159,1
11160,2
11161,3
11162,0
11163,0
11164,0
11165,4
11166,4
11167,2
11168,4
11169,0
11170,3
11171,4
11172,0
11173,2
11174,1
11175,3
11176,0
11177,3
11178,4
11179,2
11180,4
11181,0
11182,4
11183,4
11184,1
11185,1
11186,4
11187,4
11188,4
11189,4
11190,1
11191,2
11192,0
11193,1
11194,1
11195,2
11196,4
11197,0
11198,0
11199,3
11200,3
11201,4
11202,4
11203,3
11204,2
11205,2
11206,0
11207,2
11208,1
11209,2
11210,3
11211,1
11212,3
11213,1
11214,3
11215,2
11216,4
11217,0
11218,4
11219,1
11220,3
11221,0
11222,1
11223,0
11224,1
11225,1
11226,3
11227,1
11228,4
11229,4
11230,1
11231,3
11232,2
11233,2
11234,4
11235,1
11236,2
11237,3
11238,3
11239,4
11240,0
11241,2
11242,0
11243,2
11244,3
11245,0
11246,4
11247,1
11248,1
11249,1
11250,2
11251,1
11252,2
11253,4
11254,0
11255,1
11256,4
11257,2
11258,0
11259,3
11260,3
11261,1
11262,2
11263,3
11264,0
11265,1
11266,3
11267,1
11268,4
11269,0
11270,0
11271,0
11272,1
11273,1
11274,3
11275,4
11276,0
11277,0
11278,1
11279,2
11280,0
11281,2
11282,4
11283,0
11284,2
11285,1
11286,1
11287,0
11288,3
11289,2
11290,2
11291,4
11292,1
11293,4
11294,4
11295,4
11296,0
11297,1
11298,1
11299,3
11300,3
11301,4
11302,3
11303,1
11304,2
11305,2
11306,3
11307,2
11308,2
11309,2
11310,0
11311,2
11312,2
11313,4
11314,3
11315,2
11316,1
11317,0
11318,0
11319,4
11320,1
11321,0
11322,3
11323,1
11324,1
11325,4
11326,0
11327,4
11328,3
11329,4
11330,0
11331,0
11332,3
11333,3
11334,3
11335,4
11336,4
11337,1
11338,4
11339,0
11340,0
11341,4
11342,2
11343,4
11344,1
11345,2
11346,1
11347,3
11348,3
11349,0
11350,0
11351,2
11352,3
11353,4
11354,2
11355,1
11356,4
11357,1
11358,2
11359,1
11360,4
11361,1
11362,2
11363,0
11364,4
11365,3
11366,0
11367,0
11368,3
11369,0
11370,2
11371,0
11372,4
11373,3
11374,2
11375,3
11376,3
11377,4
11378,0
11379,2
11380,3
11381,1
11382,1
11383,4
11384,4
11385,4
11386,4
11387,3
11388,2
11389,4
11390,0
11391,0
11392,0
11393,0
11394,3
11395,2
11396,3
11397,3
11398,2
11399,0
11400,1
11401,4
11402,0
11403,1
11404,4
11405,3
11406,0
11407,0
11408,2
11409,1
11410,1
11411,4
11412,3
11413,3
11414,3
11415,1
11416,2
11417,3
11418,3
11419,4
11420,1
11421,4
11422,4
11423,3
11424,0
11425,1
11426,1
11427,4
11428,1
11429,0
11430,4
11431,3
11432,0
11433,2
11434,0
11435,3
11436,4
11437,3
11438,4
11439,0
11440,3
11441,1
11442,0
11443,2
11444,1
11445,4
11446,4
11447,4
11448,4
11449,4
11450,2
11451,1
11452,0
11453,1
11454,0
11455,4
11456,0
11457,1
11458,3
11459,0
11460,2
11461,3
11462,4
11463,0
11464,3
11465,0
11466,4
11467,0
11468,3
11469,2
11470,4
11471,3
11472,3
11473,0
11474,2
11475,4
11476,3
11477,2
11478,1
11479,1
11480,3
11481,0
11482,2
11483,3
11484,2
11485,2
11486,1
11487,0
11488,4
11489,3
11490,1
11491,1
11492,1
11493,2
11494,1
11495,0
11496,1
11497,0
11498,0
11499,4
11500,0
11501,3
11502,0
11503,3
11504,1
11505,0
11506,0
11507,3
11508,2
11509,0
11510,2
11511,1
11512,3
11513,1
11514,0
11515,1
11516,4
11517,0
11518,0
11519,3
11520,4
11521,4
11522,3
11523,0
11524,1
11525,4
11526,0
11527,3
11528,1
11529,1
11530,2
11531,4
11532,1
11533,2
11534,0
11535,3
11536,2
11537,2
11538,4
11539,1
11540,2
11541,2
11542,3
11543,1
11544,4
11545,3
11546,1
11547,1
11548,1
11549,3
11550,3
11551,1
11552,3
11553,0
11554,2
11555,2
11556,3
11557,3
11558,0
11559,1
11560,3
11561,3
11562,4
11563,2
11564,0
11565,0
11566,4
11567,4
11568,3
11569,3
11570,1
11571,4
11572,0
11573,1
11574,2
11575,4
11576,1
11577,0
11578,1
11579,2
11580,4
11581,1
11582,3
11583,4
11584,1
11585,4
11586,0
11587,1
11588,3
11589,3
11590,1
11591,3
11592,4
11593,3
11594,0
11595,3
11596,1
11597,4
11598,3
11599,3
11600,3
11601,4
11602,2
11603,2
11604,0
11605,0
11606,4
11607,4
11608,3
11609,2
11610,4
11611,3
11612,3
11613,2
11614,3
11615,2
11616,2
11617,2
11618,0
11619,0
11620,2
11621,4
11622,0
11623,3
11624,1
11625,2
11626,1
11627,3
11628,1
11629,3
11630,4
11631,0
11632,0
11633,1
11634,4
11635,2
11636,1
11637,0
11638,3
11639,3
11640,3
11641,0
11642,3
11643,4
11644,0
11645,0
11646,3
11647,3
11648,3
11649,2
11650,0
11651,1
11652,0
11653,2
11654,1
11655,3
11656,3
11657,3
11658,1
11659,4
11660,4
11661,0
11662,2
11663,0
11664,2
11665,2
11666,4
11667,1
11668,2
11669,3
11670,4
11671,3
11672,3
11673,0
11674,2
11675,1
11676,4
11677,3
11678,2
11679,2
11680,1
11681,0
11682,0
11683,1
11684,4
11685,1
11686,3
11687,4
11688,3
11689,4
11690,3
11691,4
11692,3
11693,2
11694,0
11695,1
11696,1
11697,4
11698,1
11699,0
11700,1
11701,4
11702,4
11703,1
11704,0
11705,2
11706,1
11707,2
11708,3
11709,2
11710,0
11711,0
11712,3
11713,4
11714,2
11715,4
11716,1
11717,0
11718,4
11719,4
11720,4
11721,1
11722,4
11723,1
11724,0
11725,3
11726,0
11727,0
11728,4
11729,3
11730,2
11731,2
11732,4
11733,2
11734,0
11735,0
11736,1
11737,4
11738,4
11739,1
11740,4
11741,0
11742,1
11743,1
11744,0
11745,3
11746,1
11747,0
11748,3
11749,0
11750,0
11751,0
11752,3
11753,3
11754,2
11755,4
11756,0
11757,1
11758,3
11759,3
11760,0
11761,1
11762,3
11763,3
11764,0
11765,0
11766,1
11767,3
11768,4
11769,4
11770,4
11771,3
11772,3
11773,3
11774,1
11775,0
11776,0
11777,4
11778,4
11779,4
11780,0
11781,0
11782,2
11783,2
11784,2
11785,2
11786,0
11787,2
11788,3
11789,1
11790,2
11791,2
11792,2
11793,3
11794,4
11795,1
11796,0
11797,2
11798,0
11799,3
11800,3
11801,1
11802,3
11803,4
11804,2
11805,2
11806,1
11807,3
11808,3
11809,4
11810,1
11811,0
11812,2
11813,1
11814,1
11815,4
11816,3
11817,4
11818,4
11819,1
11820,0
11821,4
11822,2
11823,1
11824,4
11825,4
11826,3
11827,0
11828,0
11829,0
11830,0
11831,3
11832,0
11833,4
11834,1
11835,2
11836,2
11837,0
11838,2
11839,2
11840,3
11841,2
11842,1
11843,1
11844,4
11845,3
11846,2
11847,2
11848,4
11849,3
11850,4
11851,1
11852,4
11853,1
11854,2
11855,3
11856,2
11857,1
11858,0
11859,4
11860,4
11861,3
11862,3
11863,4
11864,4
11865,0
11866,2
11867,2
11868,4
11869,2
11870,0
11871,4
11872,1
11873,0
11874,0
11875,4
11876,0
11877,0
11878,1
11879,3
11880,1
11881,3
11882,1
11883,2
11884,3
11885,1
11886,3
11887,1
11888,2
11889,0
11890,2
11891,3
11892,3
11893,4
11894,1
11895,3
11896,2
11897,4
11898,1
11899,0
11900,0
11901,2
11902,0
11903,1
11904,2
11905,4
11906,0
11907,0
11908,3
11909,1
11910,1
11911,0
11912,2
11913,3
11914,0
11915,0
11916,4
11917,4
11918,4
11919,1
11920,2
11921,4
11922,4
11923,2
11924,2
11925,1
11926,0
11927,0
11928,0
11929,3
11930,0
11931,1
11932,2
11933,4
11934,3
11935,2
11936,0
11937,0
11938,0
11939,2
11940,3
11941,1
11942,3
11943,4
11944,2
11945,4
11946,0
11947,3
11948,2
11949,0
11950,1
11951,3
11952,1
11953,3
11954,2
11955,0
11956,0
11957,3
11958,4
11959,3
11960,1
11961,2
11962,4
11963,0
11964,4
11965,3
11966,2
11967,3
11968,0
11969,4
11970,1
11971,2
11972,1
11973,2
11974,4
11975,1
11976,2
11977,1
11978,0
11979,1
11980,4
11981,4
11982,2
11983,4
11984,1
11985,2
11986,4
11987,3
11988,2
11989,3
11990,3
11991,3
11992,2
11993,1
11994,2
11995,0
11996,4
11997,1
11998,1
11999,2
12000,1
12001,0
12002,1
12003,4
12004,4
12005,3
12006,3
12007,1
12008,4
12009,1
12010,1
12011,4
12012,4
12013,1
12014,1
12015,4
12016,3
12017,1
12018,2
12019,4
12020,1
12021,2
12022,0
12023,2
12024,1
12025,1
12026,2
12027,4
12028,3
12029,0
12030,0
12031,1
12032,0
12033,3
12034,1
12035,1
12036,0
12037,3
12038,4
12039,2
12040,0
12041,4
12042,3
12043,2
12044,1
12045,4
12046,1
12047,3
12048,2
12049,0
12050,0
12051,4
12052,3
12053,1
12054,0
12055,0
12056,4
12057,1
12058,1
12059,1
12060,0
12061,0
12062,4
12063,2
12064,1
12065,2
12066,3
12067,2
12068,4
12069,1
12070,3
12071,3
12072,3
12073,4
12074,2
12075,2
12076,1
12077,4
12078,1
12079,2
12080,4
12081,2
12082,0
12083,0
12084,2
12085,1
12086,2
12087,4
12088,4
12089,1
12090,4
12091,1
12092,2
12093,3
12094,3
12095,1
12096,1
12097,4
12098,4
12099,2
12100,1
12101,2
12102,2
12103,2
12104,1
12105,2
12106,3
12107,0
12108,4
12109,4
12110,2
12111,2
12112,0
12113,1
12114,1
12115,1
12116,4
12117,4
12118,2
12119,4
12120,0
12121,0
12122,4
12123,0
12124,3
12125,2
12126,2
12127,4
12128,0
12129,1
12130,3
12131,0
12132,0
12133,4
12134,4
12135,4
12136,0
12137,0
12138,3
12139,2
12140,1
12141,3
12142,1
12143,2
12144,4
12145,4
12146,0
12147,4
12148,1
12149,3
12150,1
12151,2
12152,3
12153,1
12154,4
12155,4
12156,1
12157,1
12158,4
12159,1
12160,3
12161,4
12162,2
12163,2
12164,4
12165,1
12166,0
12167,4
12168,1
12169,3
12170,1
12171,3
12172,4
12173,2
12174,4
12175,1
12176,1
12177,0
12178,4
12179,2
12180,1
12181,3
12182,4
12183,0
12184,1
12185,1
12186,2
12187,1
12188,4
12189,4
12190,1
12191,3
12192,4
12193,0
12194,1
12195,2
12196,1
12197,2
12198,1
12199,3
12200,4
12201,3
12202,0
12203,3
12204,2
12205,3
12206,0
12207,0
12208,1
12209,1
12210,2
12211,4
12212,0
12213,1
12214,2
12215,2
12216,4
12217,0
12218,1
12219,4
12220,0
12221,0
12222,3
12223,2
12224,2
12225,3
12226,2
12227,0
12228,3
12229,3
12230,0
12231,1
12232,2
12233,2
12234,2
12235,2
12236,2
12237,1
12238,3
12239,4
12240,1
12241,3
12242,1
12243,4
12244,2
12245,0
12246,4
12247,1
12248,1
12249,2
12250,3
12251,4
12252,1
12253,0
12254,1
12255,4
12256,0
12257,4
12258,2
12259,3
12260,0
12261,4
12262,0
12263,2
12264,2
12265,0
12266,2
12267,0
12268,3
12269,2
12270,1
12271,3
12272,2
12273,3
12274,2
12275,1
12276,2
12277,3
12278,2
12279,4
12280,2
12281,1
12282,4
12283,0
12284,3
12285,2
12286,4
12287,4
12288,2
12289,3
12290,1
12291,3
12292,0
12293,2
12294,1
12295,4
12296,3
12297,4
12298,0
12299,4
12300,3
12301,3
12302,2
12303,2
12304,2
12305,2
12306,3
12307,3
12308,3
12309,4
12310,0
12311,4
12312,2
12313,3
12314,4
12315,1
12316,2
12317,2
12318,1
12319,4
12320,0
12321,1
12322,1
12323,4
12324,2
12325,2
12326,3
12327,2
12328,2
12329,1
12330,0
12331,2
12332,2
12333,2
12334,4
12335,0
12336,3
12337,4
12338,3
12339,1
12340,3
12341,3
12342,1
12343,0
12344,4
12345,3
12346,4
12347,3
12348,2
12349,4
12350,1
12351,4
12352,3
12353,3
12354,2
12355,1
12356,1
12357,0
12358,4
12359,1
12360,2
12361,1
12362,2
12363,0
12364,2
12365,4
12366,2
12367,3
12368,2
12369,1
12370,3
12371,2
12372,1
12373,1
12374,2
12375,3
12376,3
12377,4
12378,3
12379,3
12380,1
12381,0
12382,2
12383,4
12384,1
12385,1
12386,1
12387,3
12388,2
12389,4
12390,0
12391,0
12392,1
12393,4
12394,4
12395,2
12396,2
12397,4
12398,0
12399,4
12400,4
12401,3
12402,4
12403,0
12404,4
12405,0
12406,2
12407,0
12408,3
12409,1
12410,2
12411,4
12412,1
12413,4
12414,3
12415,0
12416,2
12417,2
12418,3
12419,4
12420,2
12421,4
12422,2
12423,0
12424,1
12425,1
12426,2
12427,0
12428,3
12429,2
12430,0
12431,3
12432,1
12433,2
12434,3
12435,3
12436,2
12437,3
12438,1
12439,3
12440,0
12441,2
12442,1
12443,0
12444,2
12445,1
12446,2
12447,1
12448,2
12449,1
12450,3
12451,1
12452,0
12453,0
12454,4
12455,3
12456,4
12457,2
12458,2
12459,3
12460,2
12461,1
12462,1
12463,1
12464,0
12465,1
12466,2
12467,2
12468,3
12469,3
12470,0
12471,3
12472,0
12473,0
12474,3
12475,2
12476,0
12477,2
12478,2
12479,0
12480,4
12481,1
12482,0
12483,4
12484,3
12485,4
12486,4
12487,4
12488,1
12489,3
12490,1
12491,1
12492,3
12493,3
12494,4
12495,0
12496,0
12497,2
12498,1
12499,0
12500,3
12501,4
12502,4
12503,3
12504,0
12505,0
12506,2
12507,1
12508,4
12509,4
12510,0
12511,3
12512,0
12513,4
12514,2
12515,4
12516,4
12517,3
12518,1
12519,2
12520,0
12521,3
12522,3
12523,0
12524,4
12525,4
12526,0
12527,1
12528,0
12529,4
12530,4
12531,1
12532,1
12533,1
12534,3
12535,4
12536,4
12537,1
12538,4
12539,4
12540,0
12541,0
12542,4
12543,1
12544,2
12545,4
12546,3
12547,0
12548,3
12549,2
12550,1
12551,4
12552,1
12553,3
12554,2
12555,1
12556,0
12557,4
12558,1
12559,1
12560,4
12561,0
12562,4
12563,1
12564,3
12565,0
12566,0
12567,2
12568,4
12569,0
12570,2
12571,0
12572,2
12573,2
12574,2
12575,4
12576,4
12577,4
12578,0
12579,2
12580,4
12581,2
12582,4
12583,4
12584,1
12585,0
12586,4
12587,0
12588,2
12589,1
12590,4
12591,3
12592,1
12593,2
12594,2
12595,1
12596,1
12597,3
12598,0
12599,1
12600,4
12601,2
12602,2
12603,4
12604,1
12605,4
12606,1
12607,2
12608,4
12609,0
12610,2
12611,0
12612,3
12613,1
12614,4
12615,1
12616,1
12617,2
12618,4
12619,4
12620,1
12621,0
12622,4
12623,0
12624,1
12625,4
12626,4
12627,4
12628,0
12629,3
12630,0
12631,4
12632,0
12633,2
12634,2
12635,4
12636,1
12637,1
12638,4
12639,0
12640,1
12641,1
12642,3
12643,1
12644,2
12645,1
12646,4
12647,0
12648,0
12649,2
12650,2
12651,2
12652,3
12653,1
12654,3
12655,0
12656,3
12657,2
12658,3
12659,3
12660,4
12661,4
12662,2
12663,1
12664,3
12665,0
12666,4
12667,3
12668,2
